"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"6354.000000050291","consent_form.html","external-html","0","6423","0.0-0.0","","","","","",""
"38278.00000004936","instructions.html","external-html","1","44787","0.0-1.0","","","","","",""
"4020.0000000186265","","survey-text","2","48823","0.0-2.0","{""Q0"":""english""}","","","","",""
"5913.999999989755","","html-button-response","3","54737","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2960.0000000209548","","audio-button-response","4","57697","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1591.0000000149012","","html-button-response","5","59301","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","59303","0.0-6.0","","","","","",""
"","","call-function","7","59306","0.0-7.0","","","","","",""
"2245.999999984633","","audio-button-response","8","61552","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1153.9999999804422","","html-button-response","9","62726","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"4092.000000004191","","survey-text","10","66818","0.0-10.0","{""Q0"":""5e1765576b282c06b910368c""}","","","","",""
"","","survey-text","10","66818","0.0-10.0","","","","","9",""
"2222.9999999981374","","html-button-response","11","69041","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","69553","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","69553","0.0-13.0","","stimulus/mp/phrase_mix_11.wav,stimulus/rr/rrrr_13.wav,stimulus/mp/phrase_mix_13.wav,stimulus/an/ANAN_12.wav,stimulus/probes/ANAN_89.wav,stimulus/rr/rrrr_10.wav,stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_10.wav,stimulus/an/ANAN_13.wav,stimulus/mp/phrase_mix_10.wav,stimulus/probes/phrase_mix_38.wav,stimulus/mp/phrase_mix_12.wav,stimulus/an/ANAN_11.wav,stimulus/rr/rrrr_11.wav","","","",""
"","","call-function","13","69553","0.0-13.0","","","","","",""
"null","","audio-button-response","14","86184","0.0-14.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"2743.999999947846","","html-keyboard-response","15","88931","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","16","89186","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","105816","0.0-17.0","","stimulus/rr/rrrr_13.wav","null","","",""
"1517.9999999818392","","html-keyboard-response","18","107344","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
