"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"7176.290000003064","consent_form.html","external-html","0","7425","0.0-0.0","","","","","",""
"50499.620000016876","instructions.html","external-html","1","58143","0.0-1.0","","","","","",""
"3572.4800000025425","","survey-text","2","61719","0.0-2.0","{""Q0"":""English""}","","","","",""
"5280.785000009928","","html-button-response","3","67002","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"1925.230000022566","","audio-button-response","4","68929","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1132.2800000198185","","html-button-response","5","70062","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","70063","0.0-6.0","","","","","",""
"","","call-function","7","70063","0.0-7.0","","","","","",""
"1967.85000001546","","audio-button-response","8","72032","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"876.5950000088196","","html-button-response","9","72910","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"6982.5350000173785","","survey-text","10","79895","0.0-10.0","{""Q0"":""5b71ec65eb7a82000156fb7d""}","","","","",""
"","","survey-text","10","79895","0.0-10.0","","","","","5",""
"2438.9999999839347","","html-button-response","11","82335","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","82838","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","82840","0.0-13.0","","stimulus/an/ANAN_12.wav,stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_11.wav,stimulus/an/ANAN_10.wav,stimulus/probes/rrrr_17.wav,stimulus/mp/phrase_mix_13.wav,stimulus/rr/rrrr_11.wav,stimulus/mp/phrase_mix_10.wav,stimulus/rr/rrrr_13.wav,stimulus/mp/phrase_mix_12.wav,stimulus/probes/ANAN_89.wav,stimulus/an/ANAN_13.wav,stimulus/rr/rrrr_10.wav,stimulus/mp/phrase_mix_11.wav","","","",""
"","","call-function","13","82840","0.0-13.0","","","","","",""
"null","","audio-button-response","14","99475","0.0-14.0","","stimulus/an/ANAN_12.wav","null","","",""
"11697.329999995418","","html-keyboard-response","15","111175","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","16","111427","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","128060","0.0-17.0","","stimulus/rr/rrrr_12.wav","null","","",""
"1517.9550000175368","","html-keyboard-response","18","129579","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","129832","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","146467","0.0-20.0","","stimulus/an/ANAN_11.wav","null","","",""
"747.3950000130571","","html-keyboard-response","21","147216","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","147468","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","164103","0.0-23.0","","stimulus/an/ANAN_10.wav","null","","",""
"813.2650000043213","","html-keyboard-response","24","164917","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","165170","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","181800","0.0-26.0","","stimulus/probes/rrrr_17.wav","null","","",""
"1502.520000009099","","html-keyboard-response","27","183304","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","28","183557","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","200186","0.0-29.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"1102.3750000167638","","html-keyboard-response","30","201290","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","31","201543","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","218174","0.0-32.0","","stimulus/rr/rrrr_11.wav","null","","",""
"1456.4600000157952","","html-keyboard-response","33","219632","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","34","219884","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","236519","0.0-35.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"759.040000004461","","html-keyboard-response","36","237280","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","37","237533","0.0-37.0","","<html></html>","null","","",""
"null","","audio-button-response","38","254165","0.0-38.0","","stimulus/rr/rrrr_13.wav","null","","",""
"833.0199999909382","","html-keyboard-response","39","254999","0.0-39.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","40","255251","0.0-40.0","","<html></html>","null","","",""
"null","","audio-button-response","41","271882","0.0-41.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"4672.305000014603","","html-keyboard-response","42","276556","0.0-42.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","43","276812","0.0-43.0","","<html></html>","null","","",""
"null","","audio-button-response","44","293448","0.0-44.0","","stimulus/probes/ANAN_89.wav","null","","",""
"1283.129999996163","","html-keyboard-response","45","294732","0.0-45.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","46","294984","0.0-46.0","","<html></html>","null","","",""
"null","","audio-button-response","47","311614","0.0-47.0","","stimulus/an/ANAN_13.wav","null","","",""
"948.5199999762699","","html-keyboard-response","48","312564","0.0-48.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","49","312817","0.0-49.0","","<html></html>","null","","",""
"null","","audio-button-response","50","329451","0.0-50.0","","stimulus/rr/rrrr_10.wav","null","","",""
"556.4400000148453","","html-keyboard-response","51","330009","0.0-51.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","52","330263","0.0-52.0","","<html></html>","null","","",""
"null","","audio-button-response","53","346899","0.0-53.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"835.4300000064541","","html-keyboard-response","54","347735","0.0-54.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"1350.8449999790173","","html-button-response","55","349088","0.0-55.0","","<p>We will now ask you some additional questions.</p>","0","","",""
"2774.4299999903888","","html-keyboard-response","56","351863","0.0-56.0","","<p>In the <b>last stream of words</b> you hear any <b>two-word</b> phrases?","","","","89"
"21857.75499997544","","survey-text","57","373738","0.0-57.0","{""Q0"":""king laugh salt want sheep""}","","","","",""
