"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"28293.4949999908","consent_form.html","external-html","0","28373","0.0-0.0","","","","","",""
"63582.14000001317","instructions.html","external-html","1","92049","0.0-1.0","","","","","",""
"4688.3449999731965","","survey-text","2","96766","0.0-2.0","{""Q0"":""English""}","","","","",""
"5875.785000011092","","html-button-response","3","102651","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"5267.989999993006","","audio-button-response","4","107932","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1695.9400000050664","","html-button-response","5","109634","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","109638","0.0-6.0","","","","","",""
"","","call-function","7","109640","0.0-7.0","","","","","",""
"1861.3950000144541","","audio-button-response","8","111507","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1736.9199999957345","","html-button-response","9","113249","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"8624.880000017583","","survey-text","10","121901","0.0-10.0","{""Q0"":""5e18bf202d112418cfd94a3b""}","","","","",""
"","","survey-text","10","121902","0.0-10.0","","","","","3",""
"2430.530000012368","","html-button-response","11","124336","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","124840","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","124842","0.0-13.0","","stimulus/an/ANAN_10.wav,stimulus/rr/rrrr_12.wav,stimulus/rr/rrrr_13.wav,stimulus/mp/phrase_mix_12.wav,stimulus/probes/ANAN_89.wav,stimulus/an/ANAN_11.wav,stimulus/rr/rrrr_10.wav,stimulus/mp/phrase_mix_10.wav,stimulus/mp/phrase_mix_11.wav,stimulus/mp/phrase_mix_13.wav,stimulus/probes/rrrr_17.wav,stimulus/an/ANAN_12.wav,stimulus/rr/rrrr_11.wav,stimulus/an/ANAN_13.wav","","","",""
"","","call-function","13","124842","0.0-13.0","","","","","",""
"null","","audio-button-response","14","141484","0.0-14.0","","stimulus/an/ANAN_10.wav","null","","",""
"2927.75500001153","","html-keyboard-response","15","144415","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","16","144671","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","161315","0.0-17.0","","stimulus/rr/rrrr_12.wav","null","","",""
"3063.3749999979045","","html-keyboard-response","18","164380","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","164633","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","181275","0.0-20.0","","stimulus/rr/rrrr_13.wav","null","","",""
"1817.2799999883864","","html-keyboard-response","21","183095","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","183353","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","199995","0.0-23.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"2874.084999988554","","html-keyboard-response","24","202872","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","25","203126","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","219765","0.0-26.0","","stimulus/probes/ANAN_89.wav","null","","",""
"1215.505000000121","","html-keyboard-response","27","220983","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","28","221239","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","237876","0.0-29.0","","stimulus/an/ANAN_11.wav","null","","",""
"3058.470000018133","","html-keyboard-response","30","240937","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","31","241192","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","257827","0.0-32.0","","stimulus/rr/rrrr_10.wav","null","","",""
