"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"17471.340000003693","consent_form.html","external-html","0","17508","0.0-0.0","","","","","",""
"40472.099999999045","instructions.html","external-html","1","58047","0.0-1.0","","","","","",""
"4840.38000000146","","survey-text","2","62897","0.0-2.0","{""Q0"":""English""}","","","","",""
"5136.525000001711","","html-button-response","3","68036","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2583.4350000004633","","audio-button-response","4","70626","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1730.1700000025448","","html-button-response","5","72358","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","72360","0.0-6.0","","","","","",""
"","","call-function","7","72361","0.0-7.0","","","","","",""
"2388.744999996561","","audio-button-response","8","74751","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"2425.8049999989453","","html-button-response","9","77178","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"9001.799999998184","","survey-text","10","86183","0.0-10.0","{""Q0"":""5cb8b8e75d5e12001a219ec4""}","","","","",""
"","","survey-text","10","86184","0.0-10.0","","","","","7",""
"2027.5800000017625","","html-button-response","11","88213","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","88715","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","88716","0.0-13.0","","stimulus/an/ANAN_12.wav,stimulus/mp/phrase_mix_10.wav,stimulus/rr/rrrr_13.wav,stimulus/mp/phrase_mix_11.wav,stimulus/probes/rrrr_17.wav,stimulus/an/ANAN_13.wav,stimulus/an/ANAN_11.wav,stimulus/rr/rrrr_11.wav,stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_10.wav,stimulus/probes/ANAN_89.wav,stimulus/mp/phrase_mix_12.wav,stimulus/rr/rrrr_10.wav,stimulus/mp/phrase_mix_13.wav","","","",""
"","","call-function","13","88716","0.0-13.0","","","","","",""
"null","","audio-button-response","14","105358","0.0-14.0","","stimulus/an/ANAN_12.wav","null","","",""
"4018.660000001546","","html-keyboard-response","15","109379","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","16","109630","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","126274","0.0-17.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"1372.3549999995157","","html-keyboard-response","18","127647","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","127900","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","144542","0.0-20.0","","stimulus/rr/rrrr_13.wav","null","","",""
"661.7799999949057","","html-keyboard-response","21","145205","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","22","145459","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","162102","0.0-23.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"696.3399999949615","","html-keyboard-response","24","162799","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","163054","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","179697","0.0-26.0","","stimulus/probes/rrrr_17.wav","null","","",""
"701.3850000003004","","html-keyboard-response","27","180399","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","28","180655","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","197298","0.0-29.0","","stimulus/an/ANAN_13.wav","null","","",""
"713.7750000038068","","html-keyboard-response","30","198012","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","31","198267","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","214910","0.0-32.0","","stimulus/an/ANAN_11.wav","null","","",""
"1214.8499999966589","","html-keyboard-response","33","216125","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","34","216378","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","233021","0.0-35.0","","stimulus/rr/rrrr_11.wav","null","","",""
"1436.8500000055064","","html-keyboard-response","36","234459","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
