"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"42481.125000165775","consent_form.html","external-html","0","42587","0.0-0.0","","","","","",""
"23658.480000216514","instructions.html","external-html","1","66354","0.0-1.0","","","","","",""
"4977.459999965504","","survey-text","2","71339","0.0-2.0","{""Q0"":""ENGLISH""}","","","","",""
"5701.894999947399","","html-button-response","3","77043","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2228.0950001440942","","audio-button-response","4","79275","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1269.33000003919","","html-button-response","5","80546","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","80547","0.0-6.0","","","","","",""
"","","call-function","7","80547","0.0-7.0","","","","","",""
"1693.3450000360608","","audio-button-response","8","82243","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"836.915000109002","","html-button-response","9","83082","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"5260.81999996677","","survey-text","10","88346","0.0-10.0","{""Q0"":""59810e621b41a2000174a321""}","","","","",""
"","","survey-text","10","88346","0.0-10.0","","","","","11",""
"2829.4999999925494","","html-button-response","11","91178","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","91681","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","91681","0.0-13.0","","stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_13.wav,stimulus/an/ANAN_11.wav,stimulus/mp/phrase_mix_11.wav,stimulus/probes/rrrr_17.wav,stimulus/rr/rrrr_10.wav,stimulus/an/ANAN_12.wav,stimulus/rr/rrrr_11.wav,stimulus/mp/phrase_mix_12.wav,stimulus/mp/phrase_mix_10.wav,stimulus/probes/phrase_mix_38.wav,stimulus/mp/phrase_mix_13.wav,stimulus/an/ANAN_10.wav,stimulus/rr/rrrr_13.wav","","","",""
"","","call-function","13","91681","0.0-13.0","","","","","",""
