"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"8239.764999831095","consent_form.html","external-html","0","8380","0.0-0.0","","","","","",""
"28882.00500002131","instructions.html","external-html","1","37304","0.0-1.0","","","","","",""
"5140.870000002906","","survey-text","2","42453","0.0-2.0","{""Q0"":""English""}","","","","",""
"5830.990000162274","","html-button-response","3","48287","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2391.1199998110533","","audio-button-response","4","50683","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1378.739999840036","","html-button-response","5","52064","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","52066","0.0-6.0","","","","","",""
"","","call-function","7","52067","0.0-7.0","","","","","",""
"2633.434999966994","","audio-button-response","8","54702","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1009.8000001162291","","html-button-response","9","55714","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"4236.939999973401","","survey-text","10","59957","0.0-10.0","{""Q0"":""568e3e02e3ef9e000ca13b18""}","","","","",""
"","","survey-text","10","59958","0.0-10.0","","","","","5",""
"2448.820000048727","","html-button-response","11","62408","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","62914","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","62916","0.0-13.0","","stimulus/mp/phrase_mix_10.wav,stimulus/rr/rrrr_13.wav,stimulus/mp/phrase_mix_13.wav,stimulus/an/ANAN_12.wav,stimulus/probes/ANAN_89.wav,stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_11.wav,stimulus/rr/rrrr_11.wav,stimulus/mp/phrase_mix_12.wav,stimulus/an/ANAN_13.wav,stimulus/probes/rrrr_17.wav,stimulus/rr/rrrr_10.wav,stimulus/an/ANAN_10.wav,stimulus/mp/phrase_mix_11.wav","","","",""
"","","call-function","13","62917","0.0-13.0","","","","","",""
"null","","audio-button-response","14","79557","0.0-14.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"1585.8499999158084","","html-keyboard-response","15","81147","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","16","81401","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","98036","0.0-17.0","","stimulus/rr/rrrr_13.wav","null","","",""
"1792.81000001356","","html-keyboard-response","18","99831","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","100088","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","116726","0.0-20.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"1545.295000076294","","html-keyboard-response","21","118274","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","118529","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","135167","0.0-23.0","","stimulus/an/ANAN_12.wav","null","","",""
"991.9399998616427","","html-keyboard-response","24","136161","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","136416","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","153058","0.0-26.0","","stimulus/probes/ANAN_89.wav","null","","",""
"782.270000083372","","html-keyboard-response","27","153842","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","28","154097","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","170736","0.0-29.0","","stimulus/rr/rrrr_12.wav","null","","",""
"757.4749998748302","","html-keyboard-response","30","171496","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","31","171748","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","188387","0.0-32.0","","stimulus/an/ANAN_11.wav","null","","",""
"942.6449998281896","","html-keyboard-response","33","189332","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","34","189585","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","206226","0.0-35.0","","stimulus/rr/rrrr_11.wav","null","","",""
"660.7150000054389","","html-keyboard-response","36","206889","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","37","207142","0.0-37.0","","<html></html>","null","","",""
"null","","audio-button-response","38","223777","0.0-38.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"831.4550002105534","","html-keyboard-response","39","224610","0.0-39.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","40","224865","0.0-40.0","","<html></html>","null","","",""
"null","","audio-button-response","41","241506","0.0-41.0","","stimulus/an/ANAN_13.wav","null","","",""
"643.8199998810887","","html-keyboard-response","42","242152","0.0-42.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","43","242405","0.0-43.0","","<html></html>","null","","",""
"null","","audio-button-response","44","259048","0.0-44.0","","stimulus/probes/rrrr_17.wav","null","","",""
"741.2849999964237","","html-keyboard-response","45","259791","0.0-45.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","46","260046","0.0-46.0","","<html></html>","null","","",""
"null","","audio-button-response","47","276686","0.0-47.0","","stimulus/rr/rrrr_10.wav","null","","",""
"1749.0450001787394","","html-keyboard-response","48","278437","0.0-48.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","49","278692","0.0-49.0","","<html></html>","null","","",""
"null","","audio-button-response","50","295326","0.0-50.0","","stimulus/an/ANAN_10.wav","null","","",""
"794.9000000953674","","html-keyboard-response","51","296123","0.0-51.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","52","296378","0.0-52.0","","<html></html>","null","","",""
"null","","audio-button-response","53","313016","0.0-53.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"903.8849999196827","","html-keyboard-response","54","313922","0.0-54.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"2837.599999969825","","html-button-response","55","316762","0.0-55.0","","<p>We will now ask you some additional questions.</p>","0","","",""
"4105.239999946207","","html-keyboard-response","56","320869","0.0-56.0","","<p>In the <b>last stream of words</b> you hear any <b>two-word</b> phrases?","","","","89"
"15691.760000074282","","survey-text","57","336662","0.0-57.0","{""Q0"":""sheep fast sheep ill ""}","","","","",""
"18790.560000110418","","survey-text","58","355457","0.0-58.0","{""Q0"":""fat wife cat ""}","","","","",""
"3164.325000019744","","survey-text","59","358624","0.0-59.0","{""Q0"":""no""}","","","","",""
