"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"9472.624999994878","consent_form.html","external-html","0","9516","0.0-0.0","","","","","",""
"17813.380000006873","instructions.html","external-html","1","27409","0.0-1.0","","","","","",""
"6298.185000006924","","survey-text","2","33716","0.0-2.0","{""Q0"":""English""}","","","","",""
"4421.5299999923445","","html-button-response","3","38140","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2335.109999999986","","audio-button-response","4","40480","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1216.6049999941606","","html-button-response","5","41698","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","41699","0.0-6.0","","","","","",""
"","","call-function","7","41700","0.0-7.0","","","","","",""
"2134.604999999283","","audio-button-response","8","43836","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"787.7099999896018","","html-button-response","9","44625","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"5078.784999990603","","survey-text","10","49706","0.0-10.0","{""Q0"":""598143639cb7320001bd5481""}","","","","",""
"","","survey-text","10","49707","0.0-10.0","","","","","1",""
"2880.34499999776","","html-button-response","11","52588","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","53091","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","53092","0.0-13.0","","stimulus/an/ANAN_12.wav,stimulus/mp/phrase_mix_10.wav,stimulus/an/ANAN_13.wav,stimulus/mp/phrase_mix_12.wav,stimulus/probes/ANAN_89.wav,stimulus/mp/phrase_mix_11.wav,stimulus/rr/rrrr_13.wav,stimulus/mp/phrase_mix_13.wav,stimulus/rr/rrrr_11.wav,stimulus/rr/rrrr_10.wav,stimulus/probes/rrrr_17.wav,stimulus/an/ANAN_10.wav,stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_11.wav","","","",""
"","","call-function","13","53092","0.0-13.0","","","","","",""
"null","","audio-button-response","14","69734","0.0-14.0","","stimulus/an/ANAN_12.wav","null","","",""
"4176.269999996293","","html-keyboard-response","15","73912","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","16","74163","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","90806","0.0-17.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"1370.374999998603","","html-keyboard-response","18","92177","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","92431","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","109074","0.0-20.0","","stimulus/an/ANAN_13.wav","null","","",""
"832.4149999971269","","html-keyboard-response","21","109907","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","110159","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","126802","0.0-23.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"598.1750000064494","","html-keyboard-response","24","127401","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","127653","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","144292","0.0-26.0","","stimulus/probes/ANAN_89.wav","null","","",""
"1369.2700000101468","","html-keyboard-response","27","145663","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","28","145917","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","162560","0.0-29.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"2190.3999999922235","","html-keyboard-response","30","164751","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","31","165004","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","181647","0.0-32.0","","stimulus/rr/rrrr_13.wav","null","","",""
"1091.710000007879","","html-keyboard-response","33","182739","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","34","182993","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","199636","0.0-35.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"1710.7749999995576","","html-keyboard-response","36","201347","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","37","201602","0.0-37.0","","<html></html>","null","","",""
"null","","audio-button-response","38","218241","0.0-38.0","","stimulus/rr/rrrr_11.wav","null","","",""
"1340.6100000138395","","html-keyboard-response","39","219582","0.0-39.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
