"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"43562.770000000455","consent_form.html","external-html","0","43608","0.0-0.0","","","","","",""
"16151.35499999996","instructions.html","external-html","1","59825","0.0-1.0","","","","","",""
"5032.694999999876","","survey-text","2","64886","0.0-2.0","{""Q0"":""english""}","","","","",""
"3506.615000000238","","html-button-response","3","68414","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"3844.540000000052","","audio-button-response","4","72274","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1376.6800000002986","","html-button-response","5","73659","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","73666","0.0-6.0","","","","","",""
"","","call-function","7","73667","0.0-7.0","","","","","",""
"2756.2500000003492","","audio-button-response","8","76431","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1279.3449999999284","","html-button-response","9","77717","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"3908.155000000086","","survey-text","10","81636","0.0-10.0","{""Q0"":""5e41d501213470000b8403c8""}","","","","",""
"","","survey-text","10","81638","0.0-10.0","","","","","11",""
"1570.110000000568","","html-button-response","11","83214","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","83727","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","83735","0.0-13.0","","stimulus/mp/phrase_mix_10.wav,stimulus/an/ANAN_10.wav,stimulus/rr/rrrr_12.wav,stimulus/mp/phrase_mix_13.wav,stimulus/probes/phrase_mix_38.wav,stimulus/mp/phrase_mix_12.wav,stimulus/an/ANAN_13.wav,stimulus/rr/rrrr_10.wav,stimulus/rr/rrrr_11.wav,stimulus/an/ANAN_12.wav,stimulus/probes/ANAN_89.wav,stimulus/an/ANAN_11.wav,stimulus/mp/phrase_mix_11.wav,stimulus/rr/rrrr_13.wav","","","",""
"","","call-function","13","83735","0.0-13.0","","","","","",""
"null","","audio-button-response","14","100378","0.0-14.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"4703.28999999947","","html-keyboard-response","15","105093","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","16","105357","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","122009","0.0-17.0","","stimulus/an/ANAN_10.wav","null","","",""
"3825.8049999994982","","html-keyboard-response","18","125839","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","19","126102","0.0-19.0","","<html></html>","null","","",""
