"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"5062.275000032969","consent_form.html","external-html","0","5108","0.0-0.0","","","","","",""
"23726.060000015423","instructions.html","external-html","1","28928","0.0-1.0","","","","","",""
"4507.660000002943","","survey-text","2","33450","0.0-2.0","{""Q0"":""English""}","","","","",""
"6782.22499997355","","html-button-response","3","40237","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"4231.885000015609","","audio-button-response","4","44476","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1857.8250000136904","","html-button-response","5","46336","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","46340","0.0-6.0","","","","","",""
"","","call-function","7","46341","0.0-7.0","","","","","",""
"1813.930000003893","","audio-button-response","8","48158","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1309.3700000317767","","html-button-response","9","49470","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"8423.089999996591","","survey-text","10","57904","0.0-10.0","{""Q0"":""5af0c90b97a14300017d12be""}","","","","",""
"","","survey-text","10","57905","0.0-10.0","","","","","8",""
"2205.660000036005","","html-button-response","11","60114","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","60621","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","60623","0.0-13.0","","stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_11.wav,stimulus/rr/rrrr_13.wav,stimulus/an/ANAN_12.wav,stimulus/probes/ANAN_89.wav,stimulus/mp/phrase_mix_11.wav,stimulus/mp/phrase_mix_12.wav,stimulus/an/ANAN_13.wav,stimulus/mp/phrase_mix_13.wav,stimulus/mp/phrase_mix_10.wav,stimulus/probes/phrase_mix_38.wav,stimulus/rr/rrrr_11.wav,stimulus/an/ANAN_10.wav,stimulus/rr/rrrr_10.wav","","","",""
"","","call-function","13","60623","0.0-13.0","","","","","",""
"null","","audio-button-response","14","77260","0.0-14.0","","stimulus/rr/rrrr_12.wav","null","","",""
