"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"8481.379999997444","consent_form.html","external-html","0","8539","0.0-0.0","","","","","",""
"37425.12500000885","instructions.html","external-html","1","46049","0.0-1.0","","","","","",""
"5532.355000003008","","survey-text","2","51588","0.0-2.0","{""Q0"":""english""}","","","","",""
"2708.8800000055926","","html-button-response","3","54299","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2963.85499999451","","audio-button-response","4","57266","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"2742.8450000006706","","html-button-response","5","60010","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","60010","0.0-6.0","","","","","",""
"","","call-function","7","60011","0.0-7.0","","","","","",""
"3579.9350000015693","","audio-button-response","8","63592","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1186.199999996461","","html-button-response","9","64779","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"4496.205000003101","","survey-text","10","69277","0.0-10.0","{""Q0"":""5db8bb497fb47f0012609f79""}","","","","",""
"","","survey-text","10","69278","0.0-10.0","","","","","9",""
"3428.429999999935","","html-button-response","11","72707","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","73210","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","73211","0.0-13.0","","stimulus/rr/rrrr_13.wav,stimulus/an/ANAN_10.wav,stimulus/mp/phrase_mix_12.wav,stimulus/rr/rrrr_12.wav,stimulus/probes/phrase_mix_38.wav,stimulus/an/ANAN_13.wav,stimulus/mp/phrase_mix_10.wav,stimulus/an/ANAN_11.wav,stimulus/mp/phrase_mix_11.wav,stimulus/an/ANAN_12.wav,stimulus/probes/ANAN_89.wav,stimulus/rr/rrrr_10.wav,stimulus/mp/phrase_mix_13.wav,stimulus/rr/rrrr_11.wav","","","",""
"","","call-function","13","73211","0.0-13.0","","","","","",""
"null","","audio-button-response","14","89850","0.0-14.0","","stimulus/rr/rrrr_13.wav","null","","",""
"3532.4649999965914","","html-keyboard-response","15","93383","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","16","93634","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","110278","0.0-17.0","","stimulus/an/ANAN_10.wav","null","","",""
"5003.249999994296","","html-keyboard-response","18","115282","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","19","115537","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","132180","0.0-20.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"6387.235000001965","","html-keyboard-response","21","138568","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","22","138821","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","155464","0.0-23.0","","stimulus/rr/rrrr_12.wav","null","","",""
"1384.9300000001676","","html-keyboard-response","24","156850","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","157101","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","173745","0.0-26.0","","stimulus/probes/phrase_mix_38.wav","null","","",""
"1237.585000009858","","html-keyboard-response","27","174983","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","28","175236","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","191880","0.0-29.0","","stimulus/an/ANAN_13.wav","null","","",""
"1910.4800000059186","","html-keyboard-response","30","193791","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","31","194045","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","210688","0.0-32.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"932.0149999985006","","html-keyboard-response","33","211621","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","34","211872","0.0-34.0","","<html></html>","null","","",""
