"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"8626.250000001164","consent_form.html","external-html","0","8668","0.0-0.0","","","","","",""
"93998.64000000525","instructions.html","external-html","1","102743","0.0-1.0","","","","","",""
"5138.615000003483","","survey-text","2","107889","0.0-2.0","{""Q0"":""english""}","","","","",""
"5792.409999994561","","html-button-response","3","113684","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2988.6750000005122","","audio-button-response","4","116677","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1282.7849999885075","","html-button-response","5","117961","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","117963","0.0-6.0","","","","","",""
"","","call-function","7","117963","0.0-7.0","","","","","",""
"1827.0599999814294","","audio-button-response","8","119792","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1085.6100000091828","","html-button-response","9","120879","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"7588.2199999759905","","survey-text","10","128470","0.0-10.0","{""Q0"":""5e049282fa3d10f1111b0538""}","","","","",""
"","","survey-text","10","128471","0.0-10.0","","","","","11",""
"2631.345000001602","","html-button-response","11","131104","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","131607","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","131608","0.0-13.0","","stimulus/mp/phrase_mix_13.wav,stimulus/mp/phrase_mix_10.wav,stimulus/an/ANAN_10.wav,stimulus/an/ANAN_13.wav,stimulus/probes/rrrr_17.wav,stimulus/rr/rrrr_10.wav,stimulus/an/ANAN_11.wav,stimulus/an/ANAN_12.wav,stimulus/mp/phrase_mix_12.wav,stimulus/rr/rrrr_12.wav,stimulus/probes/ANAN_89.wav,stimulus/mp/phrase_mix_11.wav,stimulus/rr/rrrr_11.wav,stimulus/rr/rrrr_13.wav","","","",""
"","","call-function","13","131609","0.0-13.0","","","","","",""
"null","","audio-button-response","14","148248","0.0-14.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"15904.685000015888","","html-keyboard-response","15","164157","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","16","164409","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","181047","0.0-17.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"1696.5300000156276","","html-keyboard-response","18","182745","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","182997","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","199638","0.0-20.0","","stimulus/an/ANAN_10.wav","null","","",""
"1258.7899999925867","","html-keyboard-response","21","200898","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","201150","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","217787","0.0-23.0","","stimulus/an/ANAN_13.wav","null","","",""
"1833.7800000153948","","html-keyboard-response","24","219622","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","219874","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","236516","0.0-26.0","","stimulus/probes/rrrr_17.wav","null","","",""
"3258.8850000174716","","html-keyboard-response","27","239777","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","28","240029","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","256667","0.0-29.0","","stimulus/rr/rrrr_10.wav","null","","",""
"1685.189999989234","","html-keyboard-response","30","258353","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","31","258606","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","275246","0.0-32.0","","stimulus/an/ANAN_11.wav","null","","",""
"1025.805000012042","","html-keyboard-response","33","276274","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","34","276527","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","293167","0.0-35.0","","stimulus/an/ANAN_12.wav","null","","",""
"1410.889999999199","","html-keyboard-response","36","294579","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","37","294832","0.0-37.0","","<html></html>","null","","",""
"null","","audio-button-response","38","311465","0.0-38.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"1862.9749999963678","","html-keyboard-response","39","313330","0.0-39.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","40","313582","0.0-40.0","","<html></html>","null","","",""
"null","","audio-button-response","41","330215","0.0-41.0","","stimulus/rr/rrrr_12.wav","null","","",""
"2003.3299999777228","","html-keyboard-response","42","332220","0.0-42.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","43","332473","0.0-43.0","","<html></html>","null","","",""
"null","","audio-button-response","44","349116","0.0-44.0","","stimulus/probes/ANAN_89.wav","null","","",""
"1230.6049999897368","","html-keyboard-response","45","350348","0.0-45.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","46","350599","0.0-46.0","","<html></html>","null","","",""
"null","","audio-button-response","47","367236","0.0-47.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"1083.7049999972805","","html-keyboard-response","48","368321","0.0-48.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","49","368573","0.0-49.0","","<html></html>","null","","",""
"null","","audio-button-response","50","385215","0.0-50.0","","stimulus/rr/rrrr_11.wav","null","","",""
"1335.0100000097882","","html-keyboard-response","51","386551","0.0-51.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","52","386804","0.0-52.0","","<html></html>","null","","",""
"null","","audio-button-response","53","403445","0.0-53.0","","stimulus/rr/rrrr_13.wav","null","","",""
"1222.8849999955855","","html-keyboard-response","54","404670","0.0-54.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"2659.0399999986403","","html-button-response","55","407330","0.0-55.0","","<p>We will now ask you some additional questions.</p>","0","","",""
"4377.439999982016","","html-keyboard-response","56","411709","0.0-56.0","","<p>In the <b>last stream of words</b> you hear any <b>two-word</b> phrases?","","","","78"
"8205.314999999246","","survey-text","57","420036","0.0-57.0","{""Q0"":""ask chew weed this""}","","","","",""
"5411.365000007208","","survey-text","58","425450","0.0-58.0","{""Q0"":""dog""}","","","","",""
"4520.379999972647","","survey-text","59","429974","0.0-59.0","{""Q0"":""no""}","","","","",""
