"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"21666.599999996834","consent_form.html","external-html","0","21703","0.0-0.0","","","","","",""
"58357.319999995525","instructions.html","external-html","1","80146","0.0-1.0","","","","","",""
"9877.954999989015","","survey-text","2","90029","0.0-2.0","{""Q0"":""english""}","","","","",""
"7954.454999999143","","html-button-response","3","97985","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"3833.6100000014994","","audio-button-response","4","101822","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1884.7499999974389","","html-button-response","5","103708","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","103710","0.0-6.0","","","","","",""
"","","call-function","7","103710","0.0-7.0","","","","","",""
"2031.8799999949988","","audio-button-response","8","105744","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1514.4250000012107","","html-button-response","9","107260","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"15446.14499999443","","survey-text","10","122709","0.0-10.0","{""Q0"":""56d0f2b8d0dc44000525063c""}","","","","",""
"","","survey-text","10","122709","0.0-10.0","","","","","9",""
"4567.704999994021","","html-button-response","11","127279","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","127781","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","127782","0.0-13.0","","stimulus/rr/rrrr_13.wav,stimulus/mp/phrase_mix_13.wav,stimulus/mp/phrase_mix_11.wav,stimulus/rr/rrrr_10.wav,stimulus/probes/ANAN_89.wav,stimulus/an/ANAN_10.wav,stimulus/an/ANAN_12.wav,stimulus/an/ANAN_13.wav,stimulus/mp/phrase_mix_12.wav,stimulus/rr/rrrr_12.wav,stimulus/probes/rrrr_17.wav,stimulus/an/ANAN_11.wav,stimulus/mp/phrase_mix_10.wav,stimulus/rr/rrrr_11.wav","","","",""
"","","call-function","13","127782","0.0-13.0","","","","","",""
"null","","audio-button-response","14","144417","0.0-14.0","","stimulus/rr/rrrr_13.wav","null","","",""
"3063.0899999960093","","html-keyboard-response","15","147482","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","16","147733","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","164368","0.0-17.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"642.7350000012666","","html-keyboard-response","18","165011","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","165262","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","181897","0.0-20.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"510.24999999208376","","html-keyboard-response","21","182408","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","182659","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","199298","0.0-23.0","","stimulus/rr/rrrr_10.wav","null","","",""
"742.3599999892758","","html-keyboard-response","24","200041","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","200292","0.0-25.0","","<html></html>","null","","",""
