"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"6323.199706908194","consent_form.html","external-html","0","6360","0.0-0.0","","","","","",""
"39721.4000822614","instructions.html","external-html","1","46160","0.0-1.0","","","","","",""
"5114.100435143482","","survey-text","2","51283","0.0-2.0","{""Q0"":""english""}","","","","",""
"6722.099816191847","","html-button-response","3","58008","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2309.900211114851","","audio-button-response","4","60449","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1577.7998886114583","","html-button-response","5","62029","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","62030","0.0-6.0","","","","","",""
"","","call-function","7","62030","0.0-7.0","","","","","",""
"1785.1998878150188","","audio-button-response","8","63817","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1143.1001398898952","","html-button-response","9","64964","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"4907.300045340482","","survey-text","10","69874","0.0-10.0","{""Q0"":""5dcb06d8048ee47f2758e74c""}","","","","",""
"","","survey-text","10","69874","0.0-10.0","","","","","3",""
"2082.0002833069156","","html-button-response","11","71957","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","72468","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","72469","0.0-13.0","","stimulus/mp/phrase_mix_11.wav,stimulus/an/ANAN_12.wav,stimulus/mp/phrase_mix_12.wav,stimulus/rr/rrrr_11.wav,stimulus/probes/rrrr_17.wav,stimulus/rr/rrrr_10.wav,stimulus/an/ANAN_10.wav,stimulus/mp/phrase_mix_10.wav,stimulus/an/ANAN_11.wav,stimulus/mp/phrase_mix_13.wav,stimulus/probes/phrase_mix_38.wav,stimulus/rr/rrrr_12.wav,stimulus/rr/rrrr_13.wav,stimulus/an/ANAN_13.wav","","","",""
"","","call-function","13","72469","0.0-13.0","","","","","",""
"null","","audio-button-response","14","89108","0.0-14.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"15124.29948384667","","html-keyboard-response","15","104235","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","16","104507","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","121140","0.0-17.0","","stimulus/an/ANAN_12.wav","null","","",""
"2733.4002347237692","","html-keyboard-response","18","123872","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","19","124136","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","140770","0.0-20.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"2328.1001199787715","","html-keyboard-response","21","143098","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","143355","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","159990","0.0-23.0","","stimulus/rr/rrrr_11.wav","null","","",""
"1275.8004131274647","","html-keyboard-response","24","161266","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","161527","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","178158","0.0-26.0","","stimulus/probes/rrrr_17.wav","null","","",""
"1625.400000341324","","html-keyboard-response","27","179785","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","28","180059","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","196689","0.0-29.0","","stimulus/rr/rrrr_10.wav","null","","",""
"1803.200116508524","","html-keyboard-response","30","198493","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","31","198748","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","215389","0.0-32.0","","stimulus/an/ANAN_10.wav","null","","",""
"1228.799910798145","","html-keyboard-response","33","216620","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","34","216888","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","233530","0.0-35.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"1371.8004950475297","","html-keyboard-response","36","234902","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","37","235157","0.0-37.0","","<html></html>","null","","",""
"null","","audio-button-response","38","251790","0.0-38.0","","stimulus/an/ANAN_11.wav","null","","",""
"1328.7998539092077","","html-keyboard-response","39","253119","0.0-39.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","40","253389","0.0-40.0","","<html></html>","null","","",""
"null","","audio-button-response","41","270019","0.0-41.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"1244.6002442810568","","html-keyboard-response","42","271265","0.0-42.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","43","271538","0.0-43.0","","<html></html>","null","","",""
"null","","audio-button-response","44","288179","0.0-44.0","","stimulus/probes/phrase_mix_38.wav","null","","",""
"978.4004082350293","","html-keyboard-response","45","289158","0.0-45.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","46","289429","0.0-46.0","","<html></html>","null","","",""
"null","","audio-button-response","47","306070","0.0-47.0","","stimulus/rr/rrrr_12.wav","null","","",""
"1894.2997853580163","","html-keyboard-response","48","307965","0.0-48.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","49","308237","0.0-49.0","","<html></html>","null","","",""
"null","","audio-button-response","50","324870","0.0-50.0","","stimulus/rr/rrrr_13.wav","null","","",""
"1178.3997255677823","","html-keyboard-response","51","326049","0.0-51.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","52","326316","0.0-52.0","","<html></html>","null","","",""
"null","","audio-button-response","53","342949","0.0-53.0","","stimulus/an/ANAN_13.wav","null","","",""
"1062.600017863093","","html-keyboard-response","54","344013","0.0-54.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"3364.2001330063212","","html-button-response","55","347378","0.0-55.0","","<p>We will now ask you some additional questions.</p>","0","","",""
"3013.6999939128873","","html-keyboard-response","56","350393","0.0-56.0","","<p>In the <b>last stream of words</b> you hear any <b>two-word</b> phrases?","","","","89"
