"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"6056.515000062063","consent_form.html","external-html","0","6274","0.0-0.0","","","","","",""
"86212.4199999962","instructions.html","external-html","1","92579","0.0-1.0","","","","","",""
"6878.885000012815","","survey-text","2","99467","0.0-2.0","{""Q0"":""english ""}","","","","",""
"31303.27000003308","","html-button-response","3","130776","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"3445.575000019744","","audio-button-response","4","134229","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1412.1799999848008","","html-button-response","5","135644","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","135647","0.0-6.0","","","","","",""
"","","call-function","7","135648","0.0-7.0","","","","","",""
"1652.3500001057982","","audio-button-response","8","137302","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1465.254999930039","","html-button-response","9","138770","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"7663.339999970049","","survey-text","10","146441","0.0-10.0","{""Q0"":""5dadacfb949a4d00151f5236""}","","","","",""
"","","survey-text","10","146441","0.0-10.0","","","","","1",""
"2042.905000038445","","html-button-response","11","148484","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","148987","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","148989","0.0-13.0","","stimulus/mp/phrase_mix_10.wav,stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_12.wav,stimulus/rr/rrrr_11.wav,stimulus/probes/ANAN_89.wav,stimulus/an/ANAN_13.wav,stimulus/mp/phrase_mix_12.wav,stimulus/mp/phrase_mix_13.wav,stimulus/mp/phrase_mix_11.wav,stimulus/an/ANAN_10.wav,stimulus/probes/rrrr_17.wav,stimulus/rr/rrrr_13.wav,stimulus/rr/rrrr_10.wav,stimulus/an/ANAN_11.wav","","","",""
"","","call-function","13","148989","0.0-13.0","","","","","",""
"null","","audio-button-response","14","165631","0.0-14.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"5302.545000100508","","html-keyboard-response","15","170937","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","16","171191","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","187831","0.0-17.0","","stimulus/rr/rrrr_12.wav","null","","",""
"1964.7500000428408","","html-keyboard-response","18","189797","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","190051","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","206691","0.0-20.0","","stimulus/an/ANAN_12.wav","null","","",""
"1994.6450002025813","","html-keyboard-response","21","208689","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","208941","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","225574","0.0-23.0","","stimulus/rr/rrrr_11.wav","null","","",""
"1634.1549998614937","","html-keyboard-response","24","227210","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","227464","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","244104","0.0-26.0","","stimulus/probes/ANAN_89.wav","null","","",""
"499.0550000220537","","html-keyboard-response","27","244605","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","28","244859","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","261494","0.0-29.0","","stimulus/an/ANAN_13.wav","null","","",""
"497.704999987036","","html-keyboard-response","30","261994","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","31","262248","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","278885","0.0-32.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"2054.3049999978393","","html-keyboard-response","33","280941","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","34","281195","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","297836","0.0-35.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"1971.0750000085682","","html-keyboard-response","36","299808","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","37","300064","0.0-37.0","","<html></html>","null","","",""
"null","","audio-button-response","38","316705","0.0-38.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"1351.7799999099225","","html-keyboard-response","39","318058","0.0-39.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","40","318313","0.0-40.0","","<html></html>","null","","",""
"null","","audio-button-response","41","334945","0.0-41.0","","stimulus/an/ANAN_10.wav","null","","",""
"1506.9049999583513","","html-keyboard-response","42","336454","0.0-42.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","43","336708","0.0-43.0","","<html></html>","null","","",""
"null","","audio-button-response","44","353344","0.0-44.0","","stimulus/probes/rrrr_17.wav","null","","",""
"969.2100000102073","","html-keyboard-response","45","354316","0.0-45.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","46","354569","0.0-46.0","","<html></html>","null","","",""
"null","","audio-button-response","47","371204","0.0-47.0","","stimulus/rr/rrrr_13.wav","null","","",""
"1171.1999999824911","","html-keyboard-response","48","372377","0.0-48.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","49","372631","0.0-49.0","","<html></html>","null","","",""
"null","","audio-button-response","50","389264","0.0-50.0","","stimulus/rr/rrrr_10.wav","null","","",""
"19280.71999992244","","html-keyboard-response","51","408546","0.0-51.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","52","408800","0.0-52.0","","<html></html>","null","","",""
"null","","audio-button-response","53","425433","0.0-53.0","","stimulus/an/ANAN_11.wav","null","","",""
"2020.5850000493228","","html-keyboard-response","54","427454","0.0-54.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"4596.855000127107","","html-button-response","55","432053","0.0-55.0","","<p>We will now ask you some additional questions.</p>","0","","",""
"2675.874999957159","","html-keyboard-response","56","434732","0.0-56.0","","<p>In the <b>last stream of words</b> you hear any <b>two-word</b> phrases?","","","","89"
"8410.085000097752","","survey-text","57","443196","0.0-57.0","{""Q0"":""thin girl, rich food, fat girl""}","","","","",""
"24228.6600000225","","survey-text","58","467432","0.0-58.0","{""Q0"":""no i cannot ""}","","","","",""
"2575.8899999782443","","survey-text","59","470016","0.0-59.0","{""Q0"":""""}","","","","",""
