"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"5044.544999953359","consent_form.html","external-html","0","5082","0.0-0.0","","","","","",""
"47077.180000022054","instructions.html","external-html","1","52258","0.0-1.0","","","","","",""
"3300.1349999103695","","survey-text","2","55562","0.0-2.0","{""Q0"":""English""}","","","","",""
"5334.73000000231","","html-button-response","3","60898","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2007.645000005141","","audio-button-response","4","62908","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"38333.28499994241","","html-button-response","5","101241","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","101242","0.0-6.0","","","","","",""
"","","call-function","7","101242","0.0-7.0","","","","","",""
"1616.0349999554455","","audio-button-response","8","102859","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"4203.1199999619275","","html-button-response","9","107063","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"8431.959999958053","","survey-text","10","115496","0.0-10.0","{""Q0"":""5e64ef9976dc8525e9ab1ba9""}","","","","",""
"","","survey-text","10","115497","0.0-10.0","","","","","6",""
"723.2949999161065","","html-button-response","11","116221","0.0-11.0","","<p>Press continue to start the experiment!</p>","0","","",""
"","","call-function","12","116221","0.0-12.0","","stimulus/mp/phrase_mix_13.wav,stimulus/mp/phrase_mix_10.wav,stimulus/mp/phrase_mix_11.wav,stimulus/rr/rrrr_11.wav,stimulus/probes/ANAN_89.wav,stimulus/rr/rrrr_10.wav,stimulus/an/ANAN_13.wav,stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_12.wav,stimulus/an/ANAN_11.wav,stimulus/probes/rrrr_17.wav,stimulus/rr/rrrr_13.wav,stimulus/an/ANAN_10.wav,stimulus/mp/phrase_mix_12.wav","","","",""
"","","call-function","12","116221","0.0-12.0","","","","","",""
"null","","audio-button-response","13","132859","0.0-13.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"6036.975000053644","","html-keyboard-response","14","138897","0.0-14.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","15","139152","0.0-15.0","","<html></html>","null","","",""
"null","","audio-button-response","16","155792","0.0-16.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"1934.404999949038","","html-keyboard-response","17","157726","0.0-17.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","18","157982","0.0-18.0","","<html></html>","null","","",""
"null","","audio-button-response","19","174617","0.0-19.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"1744.7349999565631","","html-keyboard-response","20","176363","0.0-20.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","21","176617","0.0-21.0","","<html></html>","null","","",""
"null","","audio-button-response","22","193256","0.0-22.0","","stimulus/rr/rrrr_11.wav","null","","",""
"4583.580000093207","","html-keyboard-response","23","197840","0.0-23.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","24","198091","0.0-24.0","","<html></html>","null","","",""
"null","","audio-button-response","25","214727","0.0-25.0","","stimulus/probes/ANAN_89.wav","null","","",""
"1557.7899999916553","","html-keyboard-response","26","216286","0.0-26.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","27","216537","0.0-27.0","","<html></html>","null","","",""
"null","","audio-button-response","28","233175","0.0-28.0","","stimulus/rr/rrrr_10.wav","null","","",""
"2295.044999802485","","html-keyboard-response","29","235470","0.0-29.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","30","235721","0.0-30.0","","<html></html>","null","","",""
"null","","audio-button-response","31","252358","0.0-31.0","","stimulus/an/ANAN_13.wav","null","","",""
"3920.32999987714","","html-keyboard-response","32","256278","0.0-32.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","33","256534","0.0-33.0","","<html></html>","null","","",""
"null","","audio-button-response","34","273173","0.0-34.0","","stimulus/rr/rrrr_12.wav","null","","",""
"2458.769999910146","","html-keyboard-response","35","275632","0.0-35.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","36","275882","0.0-36.0","","<html></html>","null","","",""
"null","","audio-button-response","37","292521","0.0-37.0","","stimulus/an/ANAN_12.wav","null","","",""
"3059.6600000280887","","html-keyboard-response","38","295581","0.0-38.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","39","295833","0.0-39.0","","<html></html>","null","","",""
"null","","audio-button-response","40","312472","0.0-40.0","","stimulus/an/ANAN_11.wav","null","","",""
"4131.950000068173","","html-keyboard-response","41","316604","0.0-41.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","42","316860","0.0-42.0","","<html></html>","null","","",""
"null","","audio-button-response","43","333495","0.0-43.0","","stimulus/probes/rrrr_17.wav","null","","",""
"3083.71499995701","","html-keyboard-response","44","336579","0.0-44.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","45","336832","0.0-45.0","","<html></html>","null","","",""
"null","","audio-button-response","46","353468","0.0-46.0","","stimulus/rr/rrrr_13.wav","null","","",""
"7122.330000158399","","html-keyboard-response","47","360663","0.0-47.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","48","360914","0.0-48.0","","<html></html>","null","","",""
"null","","audio-button-response","49","377550","0.0-49.0","","stimulus/an/ANAN_10.wav","null","","",""
"4258.210000116378","","html-keyboard-response","50","381809","0.0-50.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","51","382064","0.0-51.0","","<html></html>","null","","",""
"null","","audio-button-response","52","398701","0.0-52.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"3392.835000064224","","html-keyboard-response","54","402094","0.0-53.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"14535.734999924898","","html-button-response","55","416630","0.0-54.0","","<p>We will now ask you some additional questions.</p>","0","","",""
"3000.684999860823","","html-keyboard-response","56","419631","0.0-55.0","","<p>In the <b>last stream of words</b> you hear any <b>two-word</b> phrases?","","","","89"
"29363.894999958575","","survey-text","57","448996","0.0-56.0","{""Q0"":""one\nsoon\ngo\ntown""}","","","","",""
"32456.394999986514","","survey-text","58","481454","0.0-57.0","{""Q0"":""bell\nsong\nboy""}","","","","",""
"18668.665000004694","","survey-text","59","500124","0.0-58.0","{""Q0"":""Quite fast, difficult to understand each word at times""}","","","","",""
