"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"5246.8500001123175","consent_form.html","external-html","0","5272","0.0-0.0","","","","","",""
"42437.21000000369","instructions.html","external-html","1","47751","0.0-1.0","","","","","",""
"5813.639999949373","","survey-text","2","53568","0.0-2.0","{""Q0"":""English""}","","","","",""
"23725.414999993518","","html-button-response","3","77294","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"2957.3349999263883","","audio-button-response","4","80253","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1448.8150000106543","","html-button-response","5","81703","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","81704","0.0-6.0","","","","","",""
"","","call-function","7","81704","0.0-7.0","","","","","",""
"2135.7549999374896","","audio-button-response","8","83841","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1827.0800000755116","","html-button-response","9","85669","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"24565.969999996014","","survey-text","10","110237","0.0-10.0","{""Q0"":""5e640ca2d06ef119a9e9c916""}","","","","",""
"","","survey-text","10","110237","0.0-10.0","","","","","10",""
"1893.1099999463186","","html-button-response","11","112131","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","112633","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","112633","0.0-13.0","","stimulus/rr/rrrr_11.wav,stimulus/an/ANAN_11.wav,stimulus/an/ANAN_10.wav,stimulus/an/ANAN_13.wav,stimulus/probes/ANAN_89.wav,stimulus/mp/phrase_mix_10.wav,stimulus/an/ANAN_12.wav,stimulus/rr/rrrr_10.wav,stimulus/rr/rrrr_13.wav,stimulus/mp/phrase_mix_13.wav,stimulus/probes/rrrr_17.wav,stimulus/mp/phrase_mix_11.wav,stimulus/mp/phrase_mix_12.wav,stimulus/rr/rrrr_12.wav","","","",""
"","","call-function","13","112633","0.0-13.0","","","","","",""
"null","","audio-button-response","14","129271","0.0-14.0","","stimulus/rr/rrrr_11.wav","null","","",""
"3168.5249999864027","","html-keyboard-response","15","132440","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","16","132691","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","149330","0.0-17.0","","stimulus/an/ANAN_11.wav","null","","",""
"2879.0049999952316","","html-keyboard-response","18","152210","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","152461","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","169101","0.0-20.0","","stimulus/an/ANAN_10.wav","null","","",""
"1990.845000022091","","html-keyboard-response","21","171092","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","171343","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","187981","0.0-23.0","","stimulus/an/ANAN_13.wav","null","","",""
"2096.9099999638274","","html-keyboard-response","24","190078","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","190329","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","206960","0.0-26.0","","stimulus/probes/ANAN_89.wav","null","","",""
"8927.689999924041","","html-keyboard-response","27","215889","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","28","216140","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","232781","0.0-29.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"1373.479999951087","","html-keyboard-response","30","234155","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","31","234406","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","251041","0.0-32.0","","stimulus/an/ANAN_12.wav","null","","",""
"1475.4599999869242","","html-keyboard-response","33","252516","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","34","252767","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","269401","0.0-35.0","","stimulus/rr/rrrr_10.wav","null","","",""
"1429.5749999582767","","html-keyboard-response","36","270831","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","37","271082","0.0-37.0","","<html></html>","null","","",""
"null","","audio-button-response","38","287721","0.0-38.0","","stimulus/rr/rrrr_13.wav","null","","",""
"2351.420000079088","","html-keyboard-response","39","290072","0.0-39.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","40","290324","0.0-40.0","","<html></html>","null","","",""
"null","","audio-button-response","41","306961","0.0-41.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"1673.3499999390915","","html-keyboard-response","42","308634","0.0-42.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","43","308886","0.0-43.0","","<html></html>","null","","",""
"null","","audio-button-response","44","325520","0.0-44.0","","stimulus/probes/rrrr_17.wav","null","","",""
"1987.3699999880046","","html-keyboard-response","45","327508","0.0-45.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","46","327761","0.0-46.0","","<html></html>","null","","",""
"null","","audio-button-response","47","344401","0.0-47.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"3813.39999998454","","html-keyboard-response","48","348215","0.0-48.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","49","348466","0.0-49.0","","<html></html>","null","","",""
"null","","audio-button-response","50","365101","0.0-50.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"1627.4550000671297","","html-keyboard-response","51","366729","0.0-51.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","52","366980","0.0-52.0","","<html></html>","null","","",""
"null","","audio-button-response","53","383611","0.0-53.0","","stimulus/rr/rrrr_12.wav","null","","",""
"1599.3400000734255","","html-keyboard-response","54","385211","0.0-54.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"3157.869999995455","","html-button-response","55","388369","0.0-55.0","","<p>We will now ask you some additional questions.</p>","0","","",""
