"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"14852.699999999998","consent_form.html","external-html","0","14895","0.0-0.0","","","","","",""
"29369.300000000003","instructions.html","external-html","1","44332","0.0-1.0","","","","","",""
"5195.5","","survey-text","2","49535","0.0-2.0","{""Q0"":""english""}","","","","",""
"4606.799999999996","","html-button-response","3","54147","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"3693","","audio-button-response","4","58772","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1736","","html-button-response","5","60511","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","60512","0.0-6.0","","","","","",""
"","","call-function","7","60513","0.0-7.0","","","","","",""
"1776.3999999999941","","audio-button-response","8","62293","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1201.1000000000058","","html-button-response","9","63499","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"10217.099999999991","","survey-text","10","73730","0.0-10.0","{""Q0"":""5d2fc33c3af1410018f872ae""}","","","","",""
"","","survey-text","10","73730","0.0-10.0","","","","","0",""
"1969.8999999999941","","html-button-response","11","75709","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","76222","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","76223","0.0-13.0","","stimulus/mp/phrase_mix_13.wav,stimulus/mp/phrase_mix_10.wav,stimulus/an/ANAN_11.wav,stimulus/mp/phrase_mix_12.wav,stimulus/probes/ANAN_89.wav,stimulus/rr/rrrr_11.wav,stimulus/rr/rrrr_10.wav,stimulus/an/ANAN_13.wav,stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_12.wav,stimulus/probes/phrase_mix_38.wav,stimulus/mp/phrase_mix_11.wav,stimulus/rr/rrrr_13.wav,stimulus/an/ANAN_10.wav","","","",""
"","","call-function","13","76224","0.0-13.0","","","","","",""
"null","","audio-button-response","14","92867","0.0-14.0","","stimulus/mp/phrase_mix_13.wav","null","","",""
"3049.800000000003","","html-keyboard-response","15","95919","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","16","96192","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","112823","0.0-17.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"1336","","html-keyboard-response","18","114162","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","114443","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","131083","0.0-20.0","","stimulus/an/ANAN_11.wav","null","","",""
"1151.1000000000058","","html-keyboard-response","21","132236","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","132502","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","149144","0.0-23.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"1187.7000000000116","","html-keyboard-response","24","150333","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","25","150592","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","167234","0.0-26.0","","stimulus/probes/ANAN_89.wav","null","","",""
"10268.200000000011","","html-keyboard-response","27","177506","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","28","177773","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","194417","0.0-29.0","","stimulus/rr/rrrr_11.wav","null","","",""
"1876.2000000000116","","html-keyboard-response","30","196297","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","31","196567","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","213204","0.0-32.0","","stimulus/rr/rrrr_10.wav","null","","",""
"1267.3999999999941","","html-keyboard-response","33","214473","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","34","214754","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","231485","0.0-35.0","","stimulus/an/ANAN_13.wav","null","","",""
"1470.6999999999825","","html-keyboard-response","36","232958","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","37","233242","0.0-37.0","","<html></html>","null","","",""
"null","","audio-button-response","38","249886","0.0-38.0","","stimulus/rr/rrrr_12.wav","null","","",""
"458.20000000001164","","html-keyboard-response","39","250345","0.0-39.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","40","250623","0.0-40.0","","<html></html>","null","","",""
"null","","audio-button-response","41","267265","0.0-41.0","","stimulus/an/ANAN_12.wav","null","","",""
"1408.7000000000116","","html-keyboard-response","42","268676","0.0-42.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","43","268953","0.0-43.0","","<html></html>","null","","",""
"null","","audio-button-response","44","285595","0.0-44.0","","stimulus/probes/phrase_mix_38.wav","null","","",""
"1191.1999999999534","","html-keyboard-response","45","286788","0.0-45.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","46","287062","0.0-46.0","","<html></html>","null","","",""
"null","","audio-button-response","47","303703","0.0-47.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"1369.4000000000232","","html-keyboard-response","48","305074","0.0-48.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","49","305342","0.0-49.0","","<html></html>","null","","",""
"null","","audio-button-response","50","321984","0.0-50.0","","stimulus/rr/rrrr_13.wav","null","","",""
"3265","","html-keyboard-response","51","325250","0.0-51.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","52","325523","0.0-52.0","","<html></html>","null","","",""
"null","","audio-button-response","53","342163","0.0-53.0","","stimulus/an/ANAN_10.wav","null","","",""
