"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"6901.139999972656","consent_form.html","external-html","0","6906","0.0-0.0","","","","","",""
"355565.65499992575","instructions.html","external-html","1","362484","0.0-1.0","","","","","",""
"4447.5450000027195","","survey-text","2","366936","0.0-2.0","{""Q0"":""English""}","","","","",""
"3341.6999999899417","","html-button-response","3","370282","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"3092.5150000257418","","audio-button-response","4","373379","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"8756.724999984726","","html-button-response","5","382139","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","382142","0.0-6.0","","","","","",""
"","","call-function","7","382143","0.0-7.0","","","","","",""
"2887.2999999439344","","audio-button-response","8","385033","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"39800.18000002019","","html-button-response","9","424836","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"27231.440000003204","","survey-text","10","452073","0.0-10.0","{""Q0"":""5b4cb0ebcf1ead0001fd8a7c""}","","","","",""
"","","survey-text","10","452074","0.0-10.0","","","","","0",""
"1835.6399999465793","","html-button-response","11","453912","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","454418","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","454420","0.0-13.0","","stimulus/rr/rrrr_13.wav,stimulus/rr/rrrr_11.wav,stimulus/mp/phrase_mix_11.wav,stimulus/mp/phrase_mix_12.wav,stimulus/probes/rrrr_17.wav,stimulus/rr/rrrr_12.wav,stimulus/an/ANAN_13.wav,stimulus/an/ANAN_11.wav,stimulus/rr/rrrr_10.wav,stimulus/mp/phrase_mix_10.wav,stimulus/probes/phrase_mix_38.wav,stimulus/mp/phrase_mix_13.wav,stimulus/an/ANAN_12.wav,stimulus/an/ANAN_10.wav","","","",""
"","","call-function","13","454420","0.0-13.0","","","","","",""
"null","","audio-button-response","14","471188","0.0-14.0","","stimulus/rr/rrrr_13.wav","null","","",""
"6616.709999972954","","html-keyboard-response","15","477807","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","16","478064","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","494699","0.0-17.0","","stimulus/rr/rrrr_11.wav","null","","",""
"9332.070000004023","","html-keyboard-response","18","504033","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","19","504289","0.0-19.0","","<html></html>","null","","",""
"null","","audio-button-response","20","520929","0.0-20.0","","stimulus/mp/phrase_mix_11.wav","null","","",""
"2215.2300000889227","","html-keyboard-response","21","523145","0.0-21.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","22","523397","0.0-22.0","","<html></html>","null","","",""
"null","","audio-button-response","23","540040","0.0-23.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"1262.0650000171736","","html-keyboard-response","24","541303","0.0-24.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","25","541557","0.0-25.0","","<html></html>","null","","",""
"null","","audio-button-response","26","558193","0.0-26.0","","stimulus/probes/rrrr_17.wav","null","","",""
"2404.2099999496713","","html-keyboard-response","27","560598","0.0-27.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
"null","","html-button-response","28","560849","0.0-28.0","","<html></html>","null","","",""
"null","","audio-button-response","29","577488","0.0-29.0","","stimulus/rr/rrrr_12.wav","null","","",""
"2537.504999898374","","html-keyboard-response","30","580028","0.0-30.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","31","580284","0.0-31.0","","<html></html>","null","","",""
"null","","audio-button-response","32","596918","0.0-32.0","","stimulus/an/ANAN_13.wav","null","","",""
"5764.454999938607","","html-keyboard-response","33","602684","0.0-33.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","34","602938","0.0-34.0","","<html></html>","null","","",""
"null","","audio-button-response","35","619578","0.0-35.0","","stimulus/an/ANAN_11.wav","null","","",""
"3614.8449999745935","","html-keyboard-response","36","623194","0.0-36.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","37","623450","0.0-37.0","","<html></html>","null","","",""
"null","","audio-button-response","38","640089","0.0-38.0","","stimulus/rr/rrrr_10.wav","null","","",""
"3473.7649998860434","","html-keyboard-response","39","643564","0.0-39.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","40","643818","0.0-40.0","","<html></html>","null","","",""
"null","","audio-button-response","41","660458","0.0-41.0","","stimulus/mp/phrase_mix_10.wav","null","","",""
"13140.585000044666","","html-keyboard-response","42","673600","0.0-42.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","89"
