"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","responses","stimulus","button_pressed","value","participant","key_press"
"45991.99500004761","consent_form.html","external-html","0","46044","0.0-0.0","","","","","",""
"125289.4499998074","instructions.html","external-html","1","171399","0.0-1.0","","","","","",""
"5356.704999925569","","survey-text","2","176775","0.0-2.0","{""Q0"":""english""}","","","","",""
"3234.6349998842925","","html-button-response","3","180016","0.0-3.0","","<p>We need to check your headphones or speakers are working well enough for the experiment to run.</p><p>When you click continue you will hear a voice name a <b>colour</b> and you will be asked to identify the colour.</p>","0","","",""
"3267.774999840185","","audio-button-response","4","183292","0.0-4.0","","stimulus/colour1.ogg","6","","",""
"1645.1399999205023","","html-button-response","5","184941","0.0-5.0","","<p>Great, that worked; just one more check! </p>","0","","",""
"","","call-function","6","184944","0.0-6.0","","","","","",""
"","","call-function","7","184945","0.0-7.0","","","","","",""
"2724.835000000894","","audio-button-response","8","187674","0.0-8.0","","stimulus/colour3.ogg","7","","",""
"1594.8199999984354","","html-button-response","9","189273","0.0-9.0","","<p>Great, that worked! </p>","0","","",""
"4422.264999942854","","survey-text","10","193704","0.0-10.0","{""Q0"":""59a800138ae07f0001b134c8""}","","","","",""
"","","survey-text","10","193705","0.0-10.0","","","","","1",""
"18233.405000064522","","html-button-response","11","211942","0.0-11.0","","<p>Press continue to start the experiment! The word streams will start after you press <b>continue</b></p>","0","","",""
"null","","html-button-response","12","212448","0.0-12.0","","<html></html>","null","","",""
"","","call-function","13","212450","0.0-13.0","","stimulus/mp/phrase_mix_12.wav,stimulus/rr/rrrr_11.wav,stimulus/rr/rrrr_10.wav,stimulus/rr/rrrr_12.wav,stimulus/probes/phrase_mix_38.wav,stimulus/an/ANAN_12.wav,stimulus/mp/phrase_mix_11.wav,stimulus/mp/phrase_mix_13.wav,stimulus/an/ANAN_13.wav,stimulus/an/ANAN_10.wav,stimulus/probes/ANAN_89.wav,stimulus/mp/phrase_mix_10.wav,stimulus/rr/rrrr_13.wav,stimulus/an/ANAN_11.wav","","","",""
"","","call-function","13","212451","0.0-13.0","","","","","",""
"null","","audio-button-response","14","229085","0.0-14.0","","stimulus/mp/phrase_mix_12.wav","null","","",""
"5325.884999940172","","html-keyboard-response","15","234415","0.0-15.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
"null","","html-button-response","16","234677","0.0-16.0","","<html></html>","null","","",""
"null","","audio-button-response","17","251315","0.0-17.0","","stimulus/rr/rrrr_11.wav","null","","",""
"2078.06000020355","","html-keyboard-response","18","253395","0.0-18.0","","<p>Did you hear any <b>four-word</b> phrases?","","","","78"
